"measurement_id","nodeName","nodeLabel","nodeTitle","Alt1RefId","Alt2RefId","Alt3RefId","nodeSpecies","NodeDataType","Pipeline"
"TAG44.1.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.1.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.2.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.2.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.2.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG44.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG44.3.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG45.0.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG45.0.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG45.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG45.1.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG45.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG45.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.0.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.0.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.0.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.1.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.1.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.1.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG46.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.1.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.1.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.2.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.2.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.2.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG46.2.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG46.3.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.3.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.3.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG46.3.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.3.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.3.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG46.3.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG46.3.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG46.4.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG47.0.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.0.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.0.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG47.1.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.1.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.1.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.1.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG47.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.2.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.2.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG47.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG48.0.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.0.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.1.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.1.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.1.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG48.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.1.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.1.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.2.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.2.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.2.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG48.2.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.2.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG48.3.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.3.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.3.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG48.3.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.3.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.3.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.3.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG48.3.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA12.0_lipidomics","CIDm00003893","Dodecanoic acid","Dodecanoic acid : HMDB0000638","HMDB0000638","POULHZVOKOAJMA-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA14.1_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG48.4.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG48.4.FA20.4_lipidomics","CIDm00000231","Arachidonic acid","Arachidonic acid : HMDB0001043","HMDB0001043","YZXBAPSDXZZRGB-DOFZRALJSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG48.5.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG48.5.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG49.0.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.0.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG49.0.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.1.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.1.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.1.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.1.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG49.1.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.2.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.2.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.2.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.2.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.2.FA17.0_lipidomics",,,,,,,,"lipidomics","lipidomics"
"TAG49.2.FA18.1_lipidomics","CIDm00000965","Oleic acid","Oleic acid : HMDB0000207","HMDB0000207","ZQPPMHVWECSIRJ-KTKRTIGZSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.2.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG49.3.FA15.0_lipidomics","CIDm00013849","Pentadecanoic acid","Pentadecanoic acid : HMDB0000826","HMDB0000826","WQEPLUUGTLDZJY-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.3.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.3.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG49.3.FA18.2_lipidomics","CIDm00003931","Linoleic acid","Linoleic acid : HMDB0000673","HMDB0000673","OYHQOLUKZRVURQ-HZJYTTRNSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG49.3.FA18.3_lipidomics","CIDm00000860","alpha-Linolenic acid","alpha-Linolenic acid : HMDB0001388","HMDB0001388","DTOSIQBPPRVQHS-PDBXOOCHSA-N","Lineolic acids and derivatives","Metabolite","lipidomics","lipidomics"
"TAG50.0.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.0.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.0.FA18.0_lipidomics","CIDm00005281","Stearic acid","Stearic acid : HMDB0000827","HMDB0000827","QIQXTHQIDYTFRH-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.1.FA14.0_lipidomics","CIDm00011005","Myristic acid","Myristic acid : HMDB0000806","HMDB0000806","TUNFSRHWOTWDNC-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.1.FA16.0_lipidomics","CIDm00000985","Palmitic acid","Palmitic acid : HMDB0000220","HMDB0000220","IPCSVZSSVZVIGE-UHFFFAOYSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
"TAG50.1.FA16.1_lipidomics","CIDm00004668","Palmitoleic acid","Palmitoleic acid : HMDB0003229","HMDB0003229","SECPZKHBENQXJG-FPLPWBNLSA-N","Fatty acids and conjugates","Metabolite","lipidomics","lipidomics"
